year,exporter_name,exporter_group,importer_name,importer_group,v,q
2022,Jordan,Middle East,Ireland,European Union,17.0,0.022
2022,Jordan,Middle East,Netherlands,European Union,43.0,0.048
2022,Jordan,Middle East,South Africa,Rest of Africa,50.0,
2022,Kenya,Rest of Africa,Canada,Canada,263.0,0.25
2022,Kenya,Rest of Africa,Mali,Rest of Africa,9.0,0.01
2022,Kenya,Rest of Africa,Netherlands,European Union,663.0,0.877
2022,Kenya,Rest of Africa,South Sudan,Rest of Africa,5293.0,3.0
2022,Kenya,Rest of Africa,Switzerland,Rest of World,60.0,0.006
2022,Kenya,Rest of Africa,Uganda,Rest of Africa,6.0,0.008
2022,Kenya,Rest of Africa,Uganda,Rest of Africa,264.0,0.88
2022,Rep. of Korea,Rest of World,Australia,Rest of World,774.0,0.015
2022,Rep. of Korea,Rest of World,Myanmar,Other ASEAN,7200.0,22.5
2022,Rep. of Korea,Rest of World,Canada,Canada,12796.0,7.533
2022,Rep. of Korea,Rest of World,Chile,Rest of World,734.0,0.354
2022,Rep. of Korea,Rest of World,China,China,114880.0,80.0
2022,Rep. of Korea,Rest of World,Czechia,European Union,313.0,0.116
2022,Rep. of Korea,Rest of World,Germany,European Union,42.0,0.001
2022,Rep. of Korea,Rest of World,Germany,European Union,12642.0,21.442
2022,Rep. of Korea,Rest of World,Haiti,Central America & Caribbean,20.0,0.004
2022,Rep. of Korea,Rest of World,Haiti,Central America & Caribbean,147.0,0.033
2022,Rep. of Korea,Rest of World,"China, Hong Kong SAR",Rest of World,3247.0,0.306
2022,Rep. of Korea,Rest of World,Iraq,Middle East,534.0,0.06
2022,Rep. of Korea,Rest of World,Malaysia,Other ASEAN,13576.0,2.097
2022,Rep. of Korea,Rest of World,Maldives,Rest of World,136.0,0.012
2022,Rep. of Korea,Rest of World,"Other Asia, nes",Rest of World,204.0,0.003
2022,Rep. of Korea,Rest of World,Netherlands,European Union,3.0,0.003
2022,Rep. of Korea,Rest of World,Vanuatu,Rest of World,3.0,0.001
2022,Rep. of Korea,Rest of World,New Zealand,Rest of World,1570.0,0.1
2022,Rep. of Korea,Rest of World,N. Mariana Isds,Rest of World,401.0,0.04
2022,Rep. of Korea,Rest of World,Philippines,Other ASEAN,10112.0,5.732
2022,Rep. of Korea,Rest of World,Qatar,Middle East,6.0,0.002
2022,Rep. of Korea,Rest of World,Singapore,Other ASEAN,23.0,0.01
2022,Rep. of Korea,Rest of World,Singapore,Other ASEAN,74.0,0.04
2022,Rep. of Korea,Rest of World,Viet Nam,Other ASEAN,736.0,0.1
2022,Rep. of Korea,Rest of World,Sweden,European Union,35099.0,16.0
2022,Rep. of Korea,Rest of World,Thailand,Thailand,202.0,0.02
2022,Rep. of Korea,Rest of World,United Arab Emirates,Middle East,410.0,0.073
2022,Rep. of Korea,Rest of World,United Kingdom,Rest of World,17102.0,8.079
2022,Rep. of Korea,Rest of World,USA,USA,288.0,0.038
2022,Rep. of Korea,Rest of World,USA,USA,25520.0,2.788
2022,Kyrgyzstan,Rest of World,Georgia,Rest of World,8956.0,6.0
2022,Kyrgyzstan,Rest of World,Kazakhstan,Rest of World,262.0,1.734
2022,Kyrgyzstan,Rest of World,Rep. of Korea,Rest of World,145.0,0.004
2022,Lao People's Dem. Rep.,Other ASEAN,Japan,Japan,30069.0,21.0
2022,Lebanon,Middle East,CÃ´te d'Ivoire,Rest of Africa,107.0,0.194
2022,Lebanon,Middle East,CÃ´te d'Ivoire,Rest of Africa,1457.0,2.177
2022,Lebanon,Middle East,Liberia,Rest of Africa,243.0,0.2
2022,Lebanon,Middle East,Netherlands,European Union,235.0,0.258
2022,Lesotho,Rest of Africa,South Africa,Rest of Africa,275.0,1.2
2022,Latvia,European Union,Estonia,European Union,1378.0,2.442
2022,Latvia,European Union,Lithuania,European Union,1.0,
2022,Latvia,European Union,Lithuania,European Union,27663.0,26.462
2022,Latvia,European Union,Netherlands,European Union,107.0,0.204
2022,Latvia,European Union,Netherlands,European Union,11560.0,14.036
2022,Libya,Rest of Africa,Netherlands,European Union,156.0,0.158
2022,Lithuania,European Union,Estonia,European Union,3.0,0.233
2022,Lithuania,European Union,Estonia,European Union,96760.0,86.05
2022,Lithuania,European Union,Germany,European Union,373939.0,402.599
2022,Lithuania,European Union,Rep. of Korea,Rest of World,27.0,0.002
2022,Lithuania,European Union,Latvia,European Union,177.0,0.052
2022,Lithuania,European Union,Latvia,European Union,915.0,0.239
2022,Lithuania,European Union,Netherlands,European Union,1143.0,2.296
2022,Lithuania,European Union,Netherlands,European Union,23407.0,28.706
2022,Lithuania,European Union,Russian Federation,Rest of World,173969.0,39.385
2022,Lithuania,European Union,Russian Federation,Rest of World,5681.0,2.025
2022,Lithuania,European Union,United Kingdom,Rest of World,8.0,0.001
2022,Luxembourg,European Union,Azerbaijan,Rest of World,899.0,0.058
2022,Luxembourg,European Union,Austria,European Union,25.0,0.006
2022,Luxembourg,European Union,Belgium,European Union,875.0,0.189
2022,Luxembourg,European Union,Denmark,European Union,3285458.0,4216.85
2022,Luxembourg,European Union,France,European Union,197.0,0.022
2022,Luxembourg,European Union,Germany,European Union,19.0,0.001
2022,Luxembourg,European Union,Germany,European Union,2692.0,0.758
2022,Luxembourg,European Union,Netherlands,European Union,1696.0,3.924
2022,Luxembourg,European Union,Netherlands,European Union,2552.0,3.172
2022,Luxembourg,European Union,Spain,European Union,145434.0,354.5
2022,"China, Macao SAR",Rest of World,"China, Hong Kong SAR",Rest of World,2324.0,2.1
2022,Madagascar,Rest of Africa,Bahrain,Middle East,1326.0,0.75
2022,Madagascar,Rest of Africa,France,European Union,45.0,0.002
2022,Madagascar,Rest of Africa,USA,USA,407564.0,493.367
2022,Malawi,Rest of Africa,Kenya,Rest of Africa,9380.0,11.297
2022,Malawi,Rest of Africa,Kenya,Rest of Africa,2203608.0,2930.0
2022,Malawi,Rest of Africa,Rep. of Korea,Rest of World,56.0,0.004
2022,Malawi,Rest of Africa,Mozambique,Rest of Africa,358952.0,211.142
2022,Malawi,Rest of Africa,Mozambique,Rest of Africa,244064.0,172.334
2022,Malawi,Rest of Africa,Philippines,Other ASEAN,66591.0,75.0
2022,Malawi,Rest of Africa,Philippines,Other ASEAN,63236.0,84.229
2022,Malawi,Rest of Africa,India,Rest of World,14075.0,24.0
2022,Malawi,Rest of Africa,India,Rest of World,984407.0,1266.7
2022,Malawi,Rest of Africa,South Africa,Rest of Africa,13.0,0.008
2022,Malawi,Rest of Africa,South Africa,Rest of Africa,56406.0,55.785
2022,Malawi,Rest of Africa,Zimbabwe,Rest of Africa,48476.0,120.0
2022,Malawi,Rest of Africa,Eswatini,Rest of Africa,26.0,0.011
2022,Malawi,Rest of Africa,United Arab Emirates,Middle East,1569212.0,2085.0
2022,Malawi,Rest of Africa,United Rep. of Tanzania,Rest of Africa,3719669.0,3162.651
2022,Malawi,Rest of Africa,United Rep. of Tanzania,Rest of Africa,5713779.0,7462.079
2022,Malawi,Rest of Africa,Zambia,Rest of Africa,3097.0,5.0
2022,Malawi,Rest of Africa,Zambia,Rest of Africa,1259.0,2.2
2022,Malaysia,Other ASEAN,Brunei Darussalam,Other ASEAN,20899.0,20.4
2022,Malaysia,Other ASEAN,Brunei Darussalam,Other ASEAN,58283.0,61.778
2022,Malaysia,Other ASEAN,China,China,373868.0,248.418
2022,Malaysia,Other ASEAN,France,European Union,35.0,0.001
2022,Malaysia,Other ASEAN,Germany,European Union,5501.0,3.477
2022,Malaysia,Other ASEAN,Indonesia,Other ASEAN,6359892.0,7843.45
2022,Malaysia,Other ASEAN,Indonesia,Other ASEAN,2733450.0,4938.555
2022,Malaysia,Other ASEAN,"China, Macao SAR",Rest of World,262.0,0.125
2022,Malaysia,Other ASEAN,Mauritius,Rest of Africa,16265.0,6.598
2022,Malaysia,Other ASEAN,"Other Asia, nes",Rest of World,232335.0,152.85
2022,Malaysia,Other ASEAN,Netherlands,European Union,194.0,0.215
2022,Malaysia,Other ASEAN,Nigeria,Rest of Africa,41813755.0,55667.515
2022,Malaysia,Other ASEAN,Philippines,Other ASEAN,34253.0,42.0
2022,Malaysia,Other ASEAN,Philippines,Other ASEAN,38312.0,51.031
2022,Malaysia,Other ASEAN,Singapore,Other ASEAN,3295.0,3.0
2022,Malaysia,Other ASEAN,Singapore,Other ASEAN,4249879.0,4256.914
2022,Malaysia,Other ASEAN,Viet Nam,Other ASEAN,6315.0,26.507
2022,Malaysia,Other ASEAN,Viet Nam,Other ASEAN,4260.0,0.6
2022,Malaysia,Other ASEAN,Thailand,Thailand,13643.0,14.49
2022,Mali,Rest of Africa,Burkina Faso,Rest of Africa,197.0,12.0
2022,Malta,European Union,Mauritius,Rest of Africa,6147.0,2.176
2022,Malta,European Union,Netherlands,European Union,131.0,0.161
2022,Mauritius,Rest of Africa,France,European Union,8674.0,3.332
2022,Mexico,Mexico,Belize,Central America & Caribbean,11112.0,5.98
2022,Mexico,Mexico,Belize,Central America & Caribbean,1225.0,0.49
2022,Mexico,Mexico,Canada,Canada,48.0,0.038
2022,Mexico,Mexico,Canada,Canada,2333.0,1.152
2022,Mexico,Mexico,France,European Union,7.0,0.006
2022,Mexico,Mexico,Indonesia,Other ASEAN,22.0,0.006
2022,Mexico,Mexico,Ireland,European Union,1313.0,1.749
2022,Mexico,Mexico,Paraguay,Paraguay,30.0,0.001
2022,Mexico,Mexico,USA,USA,4338582.0,3705.012
2022,"Other Asia, nes",Rest of World,Australia,Rest of World,1905.0,0.234
2022,"Other Asia, nes",Rest of World,Australia,Rest of World,31493.0,11.024
2022,"Other Asia, nes",Rest of World,Austria,European Union,690.0,0.1
2022,"Other Asia, nes",Rest of World,Bahrain,Middle East,3959.0,1.0
2022,"Other Asia, nes",Rest of World,Bahrain,Middle East,375.0,0.162
2022,"Other Asia, nes",Rest of World,Belize,Central America & Caribbean,11.0,0.011
2022,"Other Asia, nes",Rest of World,Brunei Darussalam,Other ASEAN,605.0,0.955
2022,"Other Asia, nes",Rest of World,Canada,Canada,1543231.0,729.631
2022,"Other Asia, nes",Rest of World,Chile,Rest of World,1412.0,0.697
2022,"Other Asia, nes",Rest of World,Costa Rica,Central America & Caribbean,7393.0,11.667
2022,"Other Asia, nes",Rest of World,France,European Union,490.0,0.08
2022,"Other Asia, nes",Rest of World,Germany,European Union,68.0,0.107
2022,"Other Asia, nes",Rest of World,Guam,Rest of World,134.0,0.137
2022,"Other Asia, nes",Rest of World,Guam,Rest of World,67.0,0.106
2022,"Other Asia, nes",Rest of World,"China, Hong Kong SAR",Rest of World,974.0,0.993
2022,"Other Asia, nes",Rest of World,"China, Hong Kong SAR",Rest of World,11257.0,17.766
2022,"Other Asia, nes",Rest of World,Iceland,Rest of World,3454.0,0.96
2022,"Other Asia, nes",Rest of World,Japan,Japan,1882.0,
2022,"Other Asia, nes",Rest of World,Jordan,Middle East,64922.0,86.475
2022,"Other Asia, nes",Rest of World,Rep. of Korea,Rest of World,17.0,0.573
2022,"Other Asia, nes",Rest of World,"China, Macao SAR",Rest of World,101.0,0.103
2022,"Other Asia, nes",Rest of World,"China, Macao SAR",Rest of World,355.0,0.201
2022,"Other Asia, nes",Rest of World,Malaysia,Other ASEAN,7824.0,2.5
2022,"Other Asia, nes",Rest of World,Malaysia,Other ASEAN,18305.0,10.801
2022,"Other Asia, nes",Rest of World,Namibia,Rest of Africa,134.0,0.212
2022,"Other Asia, nes",Rest of World,Netherlands,European Union,2756.0,4.349
2022,"Other Asia, nes",Rest of World,FS Micronesia,Rest of World,67.0,0.106
2022,"Other Asia, nes",Rest of World,Philippines,Other ASEAN,6183.0,9.758
2022,"Other Asia, nes",Rest of World,Saudi Arabia,Middle East,39390.0,10.896
2022,"Other Asia, nes",Rest of World,India,Rest of World,49.0,0.001
2022,"Other Asia, nes",Rest of World,Singapore,Other ASEAN,134.0,0.137
2022,"Other Asia, nes",Rest of World,Singapore,Other ASEAN,41719.0,15.177
2022,"Other Asia, nes",Rest of World,South Africa,Rest of Africa,7.0,0.011
2022,"Other Asia, nes",Rest of World,South Africa,Rest of Africa,9.0,0.042
2022,"Other Asia, nes",Rest of World,Spain,European Union,329543.0,57.18
2022,"Other Asia, nes",Rest of World,Sweden,European Union,115777.0,32.0
2022,"Other Asia, nes",Rest of World,Switzerland,Rest of World,28465.0,3.5
2022,"Other Asia, nes",Rest of World,Tonga,Rest of World,168.0,0.265
2022,"Other Asia, nes",Rest of World,USA,USA,733368.0,216.834
2022,Rep. of Moldova,Rest of World,Germany,European Union,237051.0,286.0
2022,Rep. of Moldova,Rest of World,Netherlands,European Union,3504.0,4.76
2022,Rep. of Moldova,Rest of World,Romania,European Union,1028057.0,2200.06
2022,Rep. of Moldova,Rest of World,TÃ¼rkiye,Rest of World,3167904.0,5943.691
2022,Rep. of Moldova,Rest of World,Ukraine,Rest of World,31068.0,52.0
2022,Montenegro,Rest of World,Netherlands,European Union,1391.0,1.445
2022,Morocco,Rest of Africa,France,European Union,1114.0,0.499
2022,Morocco,Rest of Africa,Germany,European Union,8222.0,3.43
2022,Mozambique,Rest of Africa,Bulgaria,European Union,176.0,0.004
2022,Mozambique,Rest of Africa,China,China,81799.0,615.66
2022,Mozambique,Rest of Africa,Indonesia,Other ASEAN,244564.0,285.0
2022,Mozambique,Rest of Africa,Japan,Japan,29525.0,18.0
2022,Mozambique,Rest of Africa,Nepal,Rest of World,327101.0,346.459
2022,Mozambique,Rest of Africa,Netherlands,European Union,131.0,0.149
2022,Mozambique,Rest of Africa,Saudi Arabia,Middle East,10507280.0,17735.118
2022,Mozambique,Rest of Africa,India,Rest of World,23901657.0,31101.128
2022,Mozambique,Rest of Africa,Singapore,Other ASEAN,163043.0,190.0
2022,Mozambique,Rest of Africa,South Africa,Rest of Africa,49481.0,297.0
2022,Mozambique,Rest of Africa,United Arab Emirates,Middle East,54363.0,72.143
2022,Oman,Middle East,Iran,Middle East,81868802.0,110173.0
2022,Oman,Middle East,Singapore,Other ASEAN,224.0,0.353
2022,Namibia,Rest of Africa,Angola,Rest of Africa,2317.0,0.1
2022,Namibia,Rest of Africa,South Africa,Rest of Africa,5.0,0.004
2022,Nepal,Rest of World,Australia,Rest of World,922.0,0.549
2022,Nepal,Rest of World,Belgium,European Union,2174.0,1.348
2022,Nepal,Rest of World,Canada,Canada,40.0,0.02
2022,Nepal,Rest of World,Canada,Canada,1480.0,0.923
2022,Nepal,Rest of World,Denmark,European Union,995.0,0.184
2022,Nepal,Rest of World,Finland,European Union,190.0,0.048
2022,Nepal,Rest of World,Italy,European Union,4308.0,1.842
2022,Nepal,Rest of World,Japan,Japan,1802.0,2.449
2022,Nepal,Rest of World,Malta,European Union,731.0,0.218
2022,Nepal,Rest of World,New Zealand,Rest of World,293.0,0.07
2022,Nepal,Rest of World,United Arab Emirates,Middle East,273.0,0.3
2022,Nepal,Rest of World,United Kingdom,Rest of World,19175.0,9.289
2022,Nepal,Rest of World,USA,USA,27215.0,9.502
2022,Netherlands,European Union,Angola,Rest of Africa,101.0,0.401
2022,Netherlands,European Union,Australia,Rest of World,3234.0,1.251
2022,Netherlands,European Union,Austria,European Union,4869.0,1.534
2022,Netherlands,European Union,Austria,European Union,3082433.0,2583.31
2022,Netherlands,European Union,Belgium,European Union,19365.0,124.321
2022,Netherlands,European Union,Belgium,European Union,42685444.0,68015.226
2022,Netherlands,European Union,Bulgaria,European Union,191.0,2.052
2022,Netherlands,European Union,Bulgaria,European Union,36363.0,32.373
2022,Netherlands,European Union,Chile,Rest of World,23143.0,2.637
2022,Netherlands,European Union,Costa Rica,Central America & Caribbean,41.0,
2022,Netherlands,European Union,Croatia,European Union,18.0,0.192
2022,Netherlands,European Union,Croatia,European Union,5845.0,2.486
2022,Netherlands,European Union,Cyprus,European Union,54.0,0.579
2022,Netherlands,European Union,Cyprus,European Union,10160.0,2.496
2022,Netherlands,European Union,Czechia,European Union,351.0,1.313
2022,Netherlands,European Union,Czechia,European Union,1116075.0,1297.777
2022,Netherlands,European Union,Denmark,European Union,115687.0,1078.82
2022,Netherlands,European Union,Denmark,European Union,5116315.0,5185.834
2022,Netherlands,European Union,Estonia,European Union,15.0,0.158
2022,Netherlands,European Union,Estonia,European Union,14195.0,5.392
2022,Netherlands,European Union,Finland,European Union,512.0,5.512
2022,Netherlands,European Union,Finland,European Union,1002291.0,688.874
2022,Netherlands,European Union,France,European Union,44707.0,479.084
2022,Netherlands,European Union,France,European Union,1668356.0,1339.67
2022,Netherlands,European Union,Germany,European Union,321798.0,309.596
2022,Netherlands,European Union,Germany,European Union,30066082.0,23204.253
2022,Netherlands,European Union,Ghana,Rest of Africa,232.0,0.09
2022,Netherlands,European Union,Greece,European Union,114.0,1.221
2022,Netherlands,European Union,Greece,European Union,40126.0,30.496
2022,Netherlands,European Union,Hungary,European Union,177.0,1.902
2022,Netherlands,European Union,Hungary,European Union,409159.0,595.06
2022,Netherlands,European Union,Iceland,Rest of World,4699.0,
2022,Netherlands,European Union,Iceland,Rest of World,5325.0,1.419
2022,Netherlands,European Union,Indonesia,Other ASEAN,28.0,0.038
2022,Netherlands,European Union,Ireland,European Union,16184.999999999998,10.72
2022,Netherlands,European Union,Ireland,European Union,49328.0,64.16
2022,Netherlands,European Union,Israel,Middle East,115091000.0,153299.147
2022,Netherlands,European Union,Italy,European Union,447034.0,220.02
2022,Netherlands,European Union,Italy,European Union,2851790.0,2947.467
2022,Netherlands,European Union,Japan,Japan,90.0,0.034
2022,Netherlands,European Union,Latvia,European Union,19.0,0.202
2022,Netherlands,European Union,Latvia,European Union,156191.0,117.14
2022,Netherlands,European Union,Lithuania,European Union,70.0,0.748
2022,Netherlands,European Union,Lithuania,European Union,11285.0,3.768
2022,Netherlands,European Union,Luxembourg,European Union,914.0,2.698
2022,Netherlands,European Union,Luxembourg,European Union,26021.0,8.364
2022,Netherlands,European Union,Madagascar,Rest of Africa,172.0,0.012
2022,Netherlands,European Union,Maldives,Rest of World,117.0,0.01
2022,Netherlands,European Union,Maldives,Rest of World,105.0,0.01
2022,Netherlands,European Union,Malta,European Union,25.0,0.271
2022,Netherlands,European Union,Malta,European Union,2841.0,1.104
2022,Netherlands,European Union,Morocco,Rest of Africa,7902.0,2.24
2022,Netherlands,European Union,CuraÃ§ao,Rest of World,87.0,0.029
2022,Netherlands,European Union,Bonaire,Rest of World,323.0,0.129
2022,Netherlands,European Union,Nigeria,Rest of Africa,6142.0,3.477
2022,Netherlands,European Union,Norway,Rest of World,15579.0,3.563
2022,Netherlands,European Union,Poland,European Union,186.0,2.007
2022,Netherlands,European Union,Poland,European Union,452192.0,562.328
2022,Netherlands,European Union,Portugal,European Union,3704.0,0.898
2022,Netherlands,European Union,Portugal,European Union,105630.0,71.609
2022,Netherlands,European Union,Romania,European Union,5246418.0,3543.888
2022,Netherlands,European Union,Romania,European Union,1620534.0,2309.584
2022,Netherlands,European Union,Seychelles,Rest of Africa,89.0,0.011
2022,Netherlands,European Union,Slovakia,European Union,77.0,0.826
2022,Netherlands,European Union,Slovakia,European Union,185767.0,264.184
2022,Netherlands,European Union,Slovenia,European Union,21.0,0.225
2022,Netherlands,European Union,Slovenia,European Union,11183.0,3.589
2022,Netherlands,European Union,Spain,European Union,486.0,0.159
2022,Netherlands,European Union,Spain,European Union,424840.0,445.064
2022,Netherlands,European Union,Suriname,Rest of World,6.0,0.004
2022,Netherlands,European Union,Sweden,European Union,17016.0,4.92
2022,Netherlands,European Union,Sweden,European Union,157066.0,103.288
2022,Netherlands,European Union,Switzerland,Rest of World,845.0,0.2
2022,Netherlands,European Union,Switzerland,Rest of World,41131.0,15.685
2022,Netherlands,European Union,United Arab Emirates,Middle East,501.0,0.25
2022,Netherlands,European Union,TÃ¼rkiye,Rest of World,4614.0,0.01
2022,Netherlands,European Union,TÃ¼rkiye,Rest of World,647.0,0.246
2022,Netherlands,European Union,Egypt,Egypt,6148.0,2.433
2022,Netherlands,European Union,United Kingdom,Rest of World,22617.0,6.09
2022,Netherlands,European Union,United Kingdom,Rest of World,246394.0,220.624
2022,Netherlands,European Union,USA,USA,51012.0,12.0
2022,Netherlands,European Union,USA,USA,116357.0,94.51
2022,CuraÃ§ao,Rest of World,Netherlands,European Union,15.0,0.016
2022,New Zealand,Rest of World,Solomon Isds,Rest of World,6233.0,4.436
2022,New Zealand,Rest of World,Chile,Rest of World,34949.0,20.0
2022,New Zealand,Rest of World,Fiji,Rest of World,53.0,0.02
2022,New Zealand,Rest of World,France,European Union,6.0,0.001
2022,New Zealand,Rest of World,"China, Macao SAR",Rest of World,13.0,0.005
2022,New Zealand,Rest of World,Malaysia,Other ASEAN,13712.0,8.5
2022,New Zealand,Rest of World,Samoa,Rest of World,8.0,0.01
2022,Nicaragua,Central America & Caribbean,Costa Rica,Central America & Caribbean,10.0,0.001
2022,Nicaragua,Central America & Caribbean,Costa Rica,Central America & Caribbean,864.0,2.041
2022,Nicaragua,Central America & Caribbean,El Salvador,Central America & Caribbean,6310.0,15.876
2022,Nicaragua,Central America & Caribbean,Guatemala,Central America & Caribbean,10237.0,68.04
2022,Nicaragua,Central America & Caribbean,Honduras,Central America & Caribbean,1383500.0,681.818
2022,Nicaragua,Central America & Caribbean,USA,USA,14.0,0.005
2022,Niger,Rest of Africa,India,Rest of World,3929907.0,4648.65
2022,Nigeria,Rest of Africa,Angola,Rest of Africa,150060.0,281.0
2022,Nigeria,Rest of Africa,Botswana,Rest of Africa,1.0,0.001
2022,Nigeria,Rest of Africa,Bulgaria,European Union,220.0,0.006
2022,Nigeria,Rest of Africa,Canada,Canada,27765.0,6.93
2022,Nigeria,Rest of Africa,Canada,Canada,6753243.0,5262.974
2022,Nigeria,Rest of Africa,Sri Lanka,Rest of World,194218.0,274.92
2022,Nigeria,Rest of Africa,Benin,Rest of Africa,5233.0,250.0
2022,Nigeria,Rest of Africa,Denmark,European Union,5.0,0.001
2022,Nigeria,Rest of Africa,Indonesia,Other ASEAN,30.0,0.001
2022,Nigeria,Rest of Africa,Ireland,European Union,151.0,0.027
2022,Nigeria,Rest of Africa,Jordan,Middle East,19488.0,20.1
2022,Nigeria,Rest of Africa,Rep. of Korea,Rest of World,19.0,
2022,Nigeria,Rest of Africa,Malta,European Union,107.0,0.001
2022,Nigeria,Rest of Africa,Netherlands,European Union,3803.0,4.06
2022,Nigeria,Rest of Africa,Pakistan,Rest of World,24312.0,102.6
2022,Nigeria,Rest of Africa,India,Rest of World,15607030.0,26877.91
2022,Nigeria,Rest of Africa,India,Rest of World,1537687.0,2210.921
2022,Nigeria,Rest of Africa,South Africa,Rest of Africa,14.0,
2022,Nigeria,Rest of Africa,Zimbabwe,Rest of Africa,21.0,0.01
2022,Nigeria,Rest of Africa,Spain,European Union,12564.0,60.5
2022,Nigeria,Rest of Africa,Togo,Rest of Africa,1763.0,10.0
2022,Nigeria,Rest of Africa,United Arab Emirates,Middle East,1090197.0,1212.0
2022,Nigeria,Rest of Africa,United Arab Emirates,Middle East,65048.0,51.037
2022,Nigeria,Rest of Africa,TÃ¼rkiye,Rest of World,1814900.0,1968.016
2022,Nigeria,Rest of Africa,Egypt,Egypt,13.0,0.017
2022,Nigeria,Rest of Africa,Zambia,Rest of Africa,198.0,0.049
2022,Norway,Rest of World,Denmark,European Union,1530.0,31.571
2022,Norway,Rest of World,France,European Union,252.0,0.149
2022,Norway,Rest of World,Netherlands,European Union,152.0,0.168
2022,Norway,Rest of World,Slovenia,European Union,150.0,0.003
2022,Norway,Rest of World,Sweden,European Union,896.0,0.354
2022,Pakistan,Rest of World,Afghanistan,Rest of World,2312.0,5.326
2022,Pakistan,Rest of World,Afghanistan,Rest of World,4069.0,9.15
2022,Pakistan,Rest of World,Sri Lanka,Rest of World,57738.0,100.0
2022,Pakistan,Rest of World,Japan,Japan,62729.0,70.787
2022,Pakistan,Rest of World,Kazakhstan,Rest of World,132.0,0.3
2022,Pakistan,Rest of World,Mozambique,Rest of Africa,9237514.0,13289.5
2022,Pakistan,Rest of World,Norway,Rest of World,657.0,0.067
2022,Pakistan,Rest of World,Seychelles,Rest of Africa,63959.0,101.91
2022,Papua New Guinea,Rest of World,Indonesia,Other ASEAN,65.0,0.007
2022,Paraguay,Paraguay,Argentina,Argentina,982677733.0,1753463.65
2022,Paraguay,Paraguay,Bolivia (Plurinational State of),Rest of World,474.0,0.127
2022,Paraguay,Paraguay,Brazil,Brazil,243103.0,168.0
2022,Paraguay,Paraguay,Brazil,Brazil,180694314.0,392608.094
2022,Paraguay,Paraguay,Canada,Canada,209786.0,300.0
2022,Paraguay,Paraguay,Germany,European Union,413.0,0.862
2022,Paraguay,Paraguay,Japan,Japan,43000.0,50.0
2022,Paraguay,Paraguay,Rep. of Korea,Rest of World,53466.0,74.89
2022,Paraguay,Paraguay,Netherlands,European Union,1736.0,2.65
2022,Paraguay,Paraguay,Portugal,European Union,47832.0,80.39
2022,Paraguay,Paraguay,Russian Federation,Rest of World,45976447.0,81310.7
2022,Paraguay,Paraguay,Spain,European Union,56.0,0.001
2022,Paraguay,Paraguay,Sweden,European Union,198.0,0.151
2022,Paraguay,Paraguay,Switzerland,Rest of World,621930.0,1000.0
2022,Paraguay,Paraguay,United Arab Emirates,Middle East,3928332.0,7200.0
2022,Paraguay,Paraguay,USA,USA,546020.0,554.231
2022,Paraguay,Paraguay,Uruguay,Rest of World,1044.0,0.811
2022,Paraguay,Paraguay,Uruguay,Rest of World,19362994.0,32035.01
2022,Peru,Rest of World,Chile,Rest of World,395.0,2.417
2022,Peru,Rest of World,Cyprus,European Union,8087.999999999999,5.0
2022,Peru,Rest of World,France,European Union,511.0,0.111
2022,Peru,Rest of World,Italy,European Union,240.0,0.08
2022,Peru,Rest of World,Italy,European Union,1269.0,0.337
2022,Peru,Rest of World,Rep. of Korea,Rest of World,189330.0,100.175
2022,Peru,Rest of World,Netherlands,European Union,930.0,0.916
2022,Peru,Rest of World,Aruba,Rest of World,74.0,0.01
2022,Peru,Rest of World,Spain,European Union,7545.0,5.32
2022,Peru,Rest of World,Switzerland,Rest of World,90.0,0.024
2022,Peru,Rest of World,USA,USA,5070.0,2.05
2022,Philippines,Other ASEAN,Indonesia,Other ASEAN,300.0,0.059
2022,Philippines,Other ASEAN,Netherlands,European Union,700.0,1.105
2022,Philippines,Other ASEAN,USA,USA,1870.0,2.951
2022,Poland,European Union,Austria,European Union,366002.0,357.519
2022,Poland,European Union,Austria,European Union,1325319.0,1943.887
2022,Poland,European Union,Armenia,Rest of World,374.0,0.15
2022,Poland,European Union,Belgium,European Union,116911.0,124.562
2022,Poland,European Union,Bulgaria,European Union,55.0,0.005
2022,Poland,European Union,Belarus,Rest of World,7334433.0,12065.69
2022,Poland,European Union,Chile,Rest of World,34.0,0.002
2022,Poland,European Union,Croatia,European Union,2599.0,2.793
2022,Poland,European Union,Czechia,European Union,75457.0,119.788
2022,Poland,European Union,Czechia,European Union,617767.0,796.75
2022,Poland,European Union,Denmark,European Union,11138.0,6.954
2022,Poland,European Union,Estonia,European Union,3.0,
2022,Poland,European Union,Estonia,European Union,91.0,0.039
2022,Poland,European Union,Finland,European Union,4381583.0,6085.28
2022,Poland,European Union,France,European Union,12110.0,7.576
2022,Poland,European Union,France,European Union,9050.0,12.84
2022,Poland,European Union,Germany,European Union,418831.0,406.825
2022,Poland,European Union,Germany,European Union,23610825.0,34789.377
2022,Poland,European Union,Greece,European Union,32.0,0.01
2022,Poland,European Union,Hungary,European Union,132405.0,223.19
2022,Poland,European Union,Hungary,European Union,3823478.0,6591.181
2022,Poland,European Union,Iceland,Rest of World,223.0,0.005
2022,Poland,European Union,Iceland,Rest of World,26.0,0.007
2022,Poland,European Union,Ireland,European Union,2862.0,5.476
2022,Poland,European Union,Italy,European Union,31387.0,26.7
2022,Poland,European Union,Italy,European Union,10487981.0,18905.911
